Date,Celsius,IOTA,Axie Infinity,chainlink,PAX Gold,Hedera,bitcoin cash,Kava,Elrond,Helium,Internet Computer,STEPN,xrp,Theta Network,Bitcoin Gold,Gnosis,near protocol,Synthetix,monero,eCash,Flow,KuCoin Token,Celo,Zilliqa,Convex Finance,solana,Holo,BitTorrent (New),Waves,uniswap,Neutrino USD,Quant,polkadot,ethereum classic,Loopring,Aave,Zcash,The Sandbox,Basic Attention Token,dogecoin,Klaytn,Binance USD,Kusama,Shiba Inu,Neo,unus sed leo,cosmos,NEM,Lido DAO,Decentraland,Cronos,stellar,Algorand,Arweave,EOS,PancakeSwap,Mina,Curve DAO Token,Bitcoin SV,tether,Decred,Pax Dollar,THORChain,polygon,ethereum,Bitcoin BEP2,VeChain,1inch,Fei USD,litecoin,Qtum,Trust Wallet Token,bitcoin,cardano,Stacks,Dash,Enjin Coin,usd coin,Tezos,Huobi Token,Nexo,ftx token,dai,TrueUSD,tron,Fantom,BNB,Chiliz,Filecoin,Gala,Maker,OKB,avalanche
2021-08-07,6.606167793273926,0.941100001335144,41.30823516845703,24.69,1775.0244140625,0.2243950068950653,584.06,6.077682971954346,117.7065887451172,13.799144744873049,61.84260559082031,9.711694717407228,0.81666,6.935833930969238,59.17585372924805,211.95274353027344,2.7854,10.537187576293944,271.537,5.500000042957254e-05,22.659162521362305,10.971722602844238,2.931551933288574,0.093359999358654,4.295491218566895,39.447,0.0141439996659755,0.0039039999246597,17.327035903930664,28.309,0.9959449768066406,155.69735717773438,20.961,60.6387,0.2807689905166626,384.1985168457031,134.0394744873047,0.6379250288009644,0.7188389897346497,0.261285,1.2479150295257568,0.9997860193252563,234.70230102539065,7.999999979801942e-06,46.8668327331543,3.0005,14.0167,0.1859129965305328,5.03230619430542,0.7705489993095398,0.1420409977436065,0.30646,0.8754990100860596,13.839729309082031,4.589756965637207,18.1968994140625,2.5245280265808105,1.9106179475784304,155.1973419189453,1.0002,145.46224975585938,0.9999459981918336,7.54282808303833,1.167,3158.0,44626.75,0.103532001376152,2.698836088180542,0.9987180233001708,156.057,10.893157958984377,0.4831649959087372,44614.2,1.4741,1.3866050243377686,170.35598754882812,1.4947060346603394,0.9993,3.419092893600464,12.79239273071289,2.044343948364258,44.7229,0.9994,0.9998859763145448,0.074842,0.2846510112285614,355.7413635253906,0.2918699979782104,69.24951934814453,0.0174029991030693,3400.421875,24.973482131958008,15.83
2021-08-08,6.315939903259277,0.8774790167808533,42.14281845092773,23.03,1730.06982421875,0.213804006576538,555.65,5.687357902526856,125.45685577392578,14.35983180999756,55.23996353149414,9.733783721923828,0.77911,6.411063194274902,56.34608840942383,200.2969665527344,2.5564,9.683018684387209,256.833,5.199999941396527e-05,21.58997344970703,10.333908081054688,2.8189120292663574,0.0870169997215271,4.938094139099121,37.588,0.0133520001545548,0.0037120000924915,16.26274871826172,26.709,0.9956780076026917,151.9895477294922,19.665,57.0989,0.2607200145721435,361.0386657714844,123.485595703125,0.614391028881073,0.6748499870300293,0.239338,1.20134699344635,0.9994670152664183,215.6748504638672,7.000000096013537e-06,45.09635162353516,3.0053,13.1336,0.1754190027713775,4.367837905883789,0.7191770076751709,0.1367100030183792,0.28708,0.8254209756851196,14.965619087219238,4.292496204376221,17.38797950744629,2.260842084884644,1.7581210136413574,144.8588409423828,1.0001,150.55853271484375,0.99931001663208,6.691074848175049,1.081,3012.07,43908.8359375,0.1012869998812675,2.4905130863189697,0.9995229840278624,149.653,10.215052604675291,0.4595839977264404,43792.8,1.4264,1.3059790134429932,161.66107177734375,1.4115749597549438,0.9995,3.181349992752075,12.15806770324707,1.9208619594573972,43.516,1.0014,0.999421000480652,0.071885,0.2671709954738617,342.06475830078125,0.2770439982414245,64.46961975097656,0.0183169990777969,3232.094482421875,22.341880798339844,14.81
2021-08-09,6.489011764526367,0.9211879968643188,43.711822509765625,24.22,1742.0550537109375,0.221671000123024,591.63,5.981872081756592,134.8929901123047,14.477649688720703,64.48094177246094,9.6807279586792,0.81724,6.779640197753906,59.45021438598633,205.88815307617188,2.6889,10.17424488067627,269.51,5.400000009103678e-05,22.18083953857422,10.6992769241333,3.1099228858947754,0.0918930023908615,4.866398811340332,38.744,0.0139340003952384,0.0038660001009702,17.29151725769043,28.368,0.9969170093536376,151.76356506347656,20.58,59.0764,0.2869130074977875,374.9955749511719,131.0436553955078,0.6272010207176208,0.702235996723175,0.253129,1.233219027519226,0.9999409914016724,222.0093688964844,7.999999979801942e-06,46.61873245239258,2.9755,13.6519,0.1831790059804916,4.926313877105713,0.7538149952888489,0.1421709954738617,0.29881,0.8554109930992126,15.045823097229004,4.539388179779053,18.348630905151367,2.483675003051758,1.882472038269043,157.71116638183594,1.0003,157.74557495117188,0.9996619820594788,6.862831115722656,1.126,3162.93,46079.8203125,0.1060279980301857,2.763376951217652,1.003749966621399,166.441,10.791943550109863,0.4804820120334625,46284.3,1.4752,1.3482520580291748,179.44493103027344,1.5347919464111328,0.9998,3.288918972015381,12.734023094177246,1.977308988571167,48.7654,1.0,0.9998229742050172,0.073966,0.2792930006980896,354.9668273925781,0.3102999925613403,67.76835632324219,0.0180699992924928,3366.39697265625,24.39627456665039,16.18
2021-08-10,6.434615135192871,0.97843599319458,64.04629516601562,24.56,1738.4884033203125,0.2248560041189193,592.55,6.088700771331787,139.65130615234375,18.51051139831543,71.54336547851562,9.725171089172363,0.85131,6.935869216918945,59.14062881469727,205.09759521484372,2.8581,10.26677703857422,266.347,5.199999941396527e-05,23.116872787475582,11.365599632263184,2.989654064178467,0.0975899994373321,4.860929012298584,40.695,0.0162390004843473,0.0038910000585019,17.57269287109375,28.755,0.9988330006599426,153.2642822265625,20.619,58.8846,0.2918049991130829,383.8146667480469,131.86410522460938,0.6791459918022156,0.720924973487854,0.243097,1.2576240301132202,0.9999369978904724,241.3138427734375,7.999999979801942e-06,46.70054244995117,2.9927,14.0941,0.1888210028409958,4.899200916290283,0.8280379772186279,0.1426080018281936,0.31005,0.8826509714126587,14.97582721710205,4.594707012176514,18.862886428833008,3.2255640029907227,2.0684800148010254,153.03408813476562,1.0002,159.44390869140625,0.9998729825019836,7.102054119110107,1.157,3140.71,45499.05859375,0.1063060015439987,2.795124053955078,1.0081579685211182,165.332,10.6383638381958,0.5019360184669495,45593.8,1.6768,1.4115320444107056,175.8022003173828,1.618554949760437,0.9997,3.2647149562835693,13.16083812713623,2.003032922744751,48.8862,1.0011,1.0000510215759275,0.074588,0.2970989942550659,371.9543762207031,0.3266760110855102,66.71885681152344,0.0211079996079206,3396.092529296875,23.831661224365234,16.43
2021-08-11,6.452884197235107,1.062404990196228,66.25914764404297,25.93,1757.62353515625,0.228411003947258,620.39,6.191644191741943,135.4740447998047,16.462549209594727,67.39877319335938,9.73696994781494,1.01233,7.170948028564453,60.11954116821289,205.5978240966797,2.9831,10.68732452392578,268.456,5.099999907542952e-05,23.912769317626957,11.56836223602295,2.9901719093322754,0.1047820001840591,5.364450931549072,41.776,0.0157159995287656,0.0044419998303055,18.631593704223636,28.999,0.9995729923248292,154.82598876953125,21.407,60.8118,0.2965719997882843,403.3980102539063,137.52769470214844,0.6754509806632996,0.7453770041465759,0.262347,1.4340779781341553,1.000022053718567,268.4817199707031,7.999999979801942e-06,48.86540985107422,2.8866,14.5671,0.1958059966564178,4.989871978759766,0.8236560225486755,0.1465629935264587,0.33775,0.912203013896942,14.957527160644531,4.76046895980835,19.666902542114254,2.909521102905273,2.042396068572998,158.9902801513672,1.0003,155.82968139648438,1.0000669956207275,7.027766227722168,1.372,3163.66,45676.00390625,0.111284002661705,2.938016891479492,1.0058159828186035,170.789,10.820566177368164,0.5062670111656189,45564.3,1.7979,1.4295790195465088,181.9827423095703,1.623157978057861,0.9994,3.4540328979492188,13.81284999847412,1.9229480028152464,50.5755,0.9992,1.0001460313796997,0.083118,0.3210479915142059,391.7570495605469,0.3299820125102997,71.95195770263672,0.0245040003210306,3370.387451171875,23.5533390045166,16.69
2021-08-12,6.1969990730285645,1.0506010055541992,66.03748321533203,24.92,1759.498046875,0.2187020033597946,605.87,5.880945205688477,134.0862274169922,15.88870906829834,63.96549987792969,9.728293418884276,0.9647,6.760956764221191,58.34910583496094,205.33712768554688,3.3429,10.39737033843994,257.165,4.70000013592653e-05,22.615440368652344,11.168978691101074,3.0551929473876958,0.0989470034837722,4.996910095214844,41.105,0.0153930000960826,0.0046080001629889,19.88126373291016,28.059,0.9979230165481568,150.94436645507812,20.747,59.9992,0.2853350043296814,391.80963134765625,133.390380859375,0.6360380053520203,0.7137370109558105,0.252834,1.4768099784851074,1.0002180337905884,261.0274353027344,7.999999979801942e-06,48.56576919555664,2.9495,14.0664,0.1877990067005157,4.484137058258057,0.8008260130882263,0.139164000749588,0.32727,0.8828870058059692,14.814075469970703,4.644834995269775,19.44960021972656,2.8698270320892334,2.0314319133758545,153.9339141845703,1.0004,159.08538818359375,1.0000540018081665,6.788916110992432,1.321,3043.61,44555.27734375,0.1069850027561187,2.812443971633911,1.0040249824523926,165.356,10.303003311157228,0.4874829947948456,44403.4,1.8288,1.34551203250885,179.90499877929688,1.5627930164337158,0.9997,3.3454599380493164,13.087733268737791,1.8493419885635376,49.1046,0.9995,1.0001360177993774,0.08399,0.3072980046272278,385.8189697265625,0.3664450049400329,68.31310272216797,0.0213690008968114,3247.580322265625,22.89914321899414,16.58
2021-08-13,6.270298004150391,1.1119420528411863,70.51582336425781,27.74,1784.1436767578125,0.2312510013580322,654.5,6.159885883331299,138.1802520751953,17.036991119384766,68.09906768798828,9.731587409973145,1.08995,7.157179832458496,62.58180618286133,219.9833068847656,3.4137,12.103636741638184,273.016,5.099999907542952e-05,23.620132446289062,11.849101066589355,3.1828770637512207,0.1058370023965835,5.926135063171387,44.867,0.0159099996089935,0.0048540001735091,20.64921760559082,30.557,0.9999639987945556,153.88462829589844,22.743,64.2914,0.336995005607605,427.4329528808594,144.91268920898438,0.6620910167694092,0.7891020178794861,0.282977,1.682755947113037,0.999692976474762,280.9891662597656,7.999999979801942e-06,55.61080932617188,2.9738,15.214,0.203025996685028,4.973808765411377,0.8431820273399353,0.1529590040445327,0.36001,0.9546359777450562,16.156841278076172,5.1572980880737305,21.075681686401367,3.145390033721924,2.36039400100708,165.86634826660156,1.0003,174.06666564941406,0.9996560215950012,7.303249835968018,1.513,3322.43,47844.98046875,0.1207109987735748,3.070096969604492,1.0027940273284912,183.27,13.990939140319824,0.520783007144928,47809.1,2.137,1.41743803024292,202.01028442382807,1.6749900579452517,0.9993,3.591891050338745,13.913104057312012,2.020742893218994,50.6144,1.0009,0.9996029734611512,0.089496,0.3442879915237427,410.9448852539063,0.3822099864482879,74.52377319335938,0.0206950008869171,3708.35107421875,23.323421478271484,18.03
2021-08-14,6.18627405166626,1.1651970148086548,67.77728271484375,27.15,1777.249755859375,0.2622340023517608,692.5,6.050818920135498,137.11984252929688,16.553516387939453,64.28480529785156,9.69306182861328,1.28015,7.224209785461426,63.88225173950195,209.87071228027344,3.2459,12.983226776123049,271.268,5.099999907542952e-05,23.32239532470703,11.635080337524414,3.1013479232788086,0.1117329970002174,6.269071102142334,44.105,0.0162129998207092,0.0048320000059902,26.202865600585938,30.118,1.0009649991989136,150.63841247558594,22.872,67.3228,0.3275629878044128,414.48822021484375,144.7413330078125,0.6363409757614136,0.7793620228767395,0.291495,1.7961159944534302,0.9999489784240724,273.19403076171875,7.999999979801942e-06,55.79682540893555,2.9968,15.5523,0.2130080014467239,5.005580902099609,0.8386960029602051,0.1498370021581649,0.39566,0.9322149753570556,15.624000549316406,5.488290786743164,20.6898193359375,2.989046096801758,2.261152029037476,165.68597412109375,1.0005,171.80322265625,0.9999840259552002,7.749703884124756,1.442,3264.69,47038.37109375,0.1301479935646057,3.058156967163086,1.000516057014465,182.71,14.122036933898926,0.6176530122756958,47081.5,2.1889,1.4285069704055786,199.10130310058597,1.6838619709014893,0.9991,3.6982309818267822,13.38942813873291,1.9986670017242432,50.2373,0.9989,1.0000159740447998,0.092427,0.3377349972724914,409.0344848632813,0.3714720010757446,72.53233337402344,0.0191130004823207,3868.41943359375,22.551328659057617,18.08
2021-08-15,6.262359142303467,1.173382043838501,67.60031127929688,27.9,1780.3812255859375,0.2521229982376098,703.35,6.549435138702393,136.69309997558594,18.0112247467041,63.49159622192383,9.69433307647705,1.28447,7.468849182128906,70.71627044677734,211.27908325195312,3.2304,12.871267318725586,271.933,5.099999907542952e-05,23.0567626953125,11.63052463531494,3.1358981132507324,0.1117789968848228,6.808169841766357,53.685,0.0156440008431673,0.0048170001246035,24.923229217529297,30.253,0.9989529848098756,165.4886932373047,23.155,74.9455,0.3260250091552734,410.7897033691406,154.41317749023438,0.6460970044136047,0.8120440244674683,0.337953,1.927117943763733,0.9998440146446228,274.1935119628906,9.000000318337698e-06,58.94213485717773,3.0039,15.9083,0.2181050032377243,4.833902835845947,0.8690750002861023,0.1508390009403228,0.39102,0.9964510202407836,16.847688674926758,5.6887288093566895,20.995346069335938,3.141968011856079,2.222546100616455,172.3546905517578,1.0007,175.0412139892578,0.9999240040779114,8.415334701538086,1.466,3308.87,47066.43359375,0.1391520053148269,3.0480880737304688,0.9991130232810974,184.729,13.787676811218262,0.6701200008392334,46991.3,2.1679,1.423462986946106,215.1695251464844,1.6679589748382568,0.9991,3.743036985397339,13.42504596710205,1.9966230392456052,51.4871,0.9984,0.9999290108680724,0.092962,0.3472509980201721,414.5950317382813,0.3706780076026916,73.18621063232422,0.0184540003538131,3805.484130859375,22.43076705932617,18.77
2021-08-16,6.214789867401123,1.1109110116958618,66.59319305419922,27.96,1792.1439208984375,0.2441850006580352,673.46,6.435772895812988,136.6855926513672,18.013076782226562,61.275508880615234,9.675768852233888,1.18577,7.642275810241699,66.79100036621094,209.73475646972656,3.4663,12.189620971679688,267.234,5.900000178371556e-05,22.81135368347168,11.304140090942385,3.113862991333008,0.1074879989027977,5.99373197555542,62.414,0.014801999554038,0.0046060001477599,23.50861549377441,29.095,0.9990630149841307,153.22918701171875,24.459,69.2214,0.3451189994812011,414.4830932617188,150.7583770751953,0.6374120116233826,0.7890679836273193,0.305509,1.8164780139923096,1.0000710487365725,301.5238647460937,9.000000318337698e-06,56.59592819213867,3.0006,15.8039,0.2147289961576461,4.352672100067139,0.8511509895324707,0.1479170024394989,0.37177,0.949383020401001,19.75452041625977,5.539955139160156,21.39936065673828,3.407232999801636,2.132673978805542,166.82461547851562,1.0003,174.61521911621094,1.0000710487365725,8.694295883178711,1.42,3147.65,45927.56640625,0.1294569969177246,3.0463080406188965,0.99932599067688,178.048,13.32304859161377,0.7102869749069214,45996.3,2.0729,1.4936439990997314,202.09327697753903,1.6310499906539917,0.9997,3.649756908416748,14.86510944366455,1.846411943435669,47.1148,0.9995,1.0001519918441772,0.089361,0.3969739973545074,417.4708557128906,0.3574469983577728,73.4897689819336,0.0185470003634691,3587.9921875,22.22237777709961,19.1
2021-08-17,6.220740795135498,1.0209150314331057,71.74615478515625,26.16,1786.0380859375,0.2281839996576309,638.86,6.320315837860107,140.04551696777344,20.007509231567383,56.00897979736328,9.673283576965332,1.09875,6.971635818481445,61.90291976928711,204.97853088378903,3.7293,11.240626335144045,256.329,5.299999975250103e-05,22.197898864746094,10.625155448913574,2.9481730461120605,0.0993420034646987,5.597867965698242,64.04,0.0140749998390674,0.0041999998502433,22.202516555786133,26.409,0.9984109997749328,165.13941955566406,23.517,62.9153,0.313630998134613,381.40869140625,141.5625457763672,0.6097999811172485,0.7410690188407898,0.293424,1.6719460487365725,1.0002330541610718,277.3763427734375,7.999999979801942e-06,51.85000991821289,2.9755,15.9955,0.1963180005550384,3.7903270721435542,0.799115002155304,0.1412779986858368,0.34135,0.8847249746322632,22.145170211791992,5.05931282043457,21.42793655395508,3.1974918842315674,1.9235600233078003,158.1241912841797,1.0002,163.96261596679688,1.0002479553222656,8.386855125427246,1.351,3014.58,44698.25,0.1181299984455108,3.062573909759521,0.9955440163612366,168.776,12.42046356201172,0.7590519785881042,44691.6,1.9255,1.374119997024536,194.6039123535156,1.5361980199813845,1.0002,3.406166076660156,14.254918098449709,1.778164029121399,44.7229,1.0003,1.0002670288085938,0.085237,0.3921059966087341,401.9089050292969,0.3355520069599151,69.5578384399414,0.0203009992837905,3453.954833984375,20.730541229248047,23.43
2021-08-18,6.051858901977539,1.0028599500656128,69.10615539550781,25.36,1790.8045654296875,0.2240799963474273,631.9,6.433055877685547,147.22447204589844,19.718639373779297,58.66793823242188,9.625261306762695,1.14452,6.863653182983398,61.04545974731445,200.1288299560547,4.4278,11.358819007873535,252.734,5.299999975250103e-05,22.51203346252441,10.683099746704102,2.922347068786621,0.09791000187397,5.328680038452148,74.146,0.0135850002989172,0.0042240000329911,23.381183624267575,26.299,0.9955530166625975,183.777099609375,23.908,63.9532,0.3152439892292022,381.0037536621094,141.34585571289062,0.5825960040092468,0.7191929817199707,0.297582,1.7568060159683228,1.0002110004425049,282.8426208496094,7.999999979801942e-06,51.75908279418945,2.9741,17.9778,0.1912910044193267,5.308128833770752,0.7775319814682007,0.1426119953393936,0.34202,0.9248210191726683,33.73244857788086,4.9952168464660645,21.39868927001953,3.092503070831299,1.922036051750183,156.07577514648438,1.0003,159.59129333496094,1.0002470016479492,8.101400375366211,1.335,3016.91,44904.50390625,0.1198059991002082,3.1237449645996094,1.002185940742493,166.782,12.97768783569336,0.7431390285491943,44723.8,2.1097,1.3589450120925903,210.22152709960935,1.5277429819107056,0.9997,3.354636907577514,14.012011528015137,1.795788049697876,46.6511,0.9998,1.0003080368041992,0.084582,0.4156849980354309,398.25146484375,0.331932008266449,67.57759094238281,0.0199590008705854,3524.509033203125,20.69364356994629,29.99
2021-08-19,6.179386138916016,1.0592750310897827,72.1090087890625,27.08,1781.8507080078125,0.2370560020208358,660.2,6.6734490394592285,146.16004943847656,21.133769989013672,67.05895233154297,9.612582206726074,1.23489,7.152810096740723,63.74300384521485,199.25201416015625,4.4885,12.391912460327148,264.244,5.700000110664405e-05,22.90102767944336,11.084786415100098,3.119227886199951,0.1043459996581077,7.3212080001831055,72.679,0.0140880001708865,0.0044069997966289,23.838138580322266,27.962,0.9983530044555664,178.86032104492188,26.583,67.0969,0.3283089995384216,404.9189453125,147.07730102539062,0.5991880297660828,0.7562800049781799,0.316035,1.869933009147644,0.999779999256134,327.6523742675781,7.999999979801942e-06,54.315895080566406,2.9802,18.7015,0.2004909962415695,6.248148918151856,0.8182389736175537,0.1471779942512512,0.36714,1.0444979667663574,29.876850128173828,5.250851154327393,22.428955078125,3.2496020793914795,2.151439905166626,159.7541961669922,1.0002,164.37149047851562,0.9997299909591676,8.79732894897461,1.469,3184.82,46720.828125,0.130169004201889,3.4230189323425293,0.9972569942474364,175.68,13.304369926452637,0.8116549849510193,46755.9,2.439,1.390997052192688,220.021484375,1.5821720361709597,0.9998,3.6369359493255615,14.488995552062988,1.8321870565414429,49.7453,1.0011,0.9996309876441956,0.088306,0.5055500268936157,430.9888610839844,0.3450799882411957,70.44851684570312,0.0208090003579854,3740.33837890625,21.71248435974121,30.63
2021-08-20,6.101630210876465,1.1090630292892456,73.74626159667969,28.69,1785.8162841796875,0.2467990070581436,693.89,7.053898811340332,155.94419860839844,24.22781562805176,67.89363861083984,9.60607624053955,1.26318,7.277748107910156,73.50914764404297,214.65989685058597,4.4154,12.587282180786133,282.096,8.199999865610152e-05,23.42723274230957,12.329279899597168,3.160443067550659,0.1080280020833015,7.913393974304199,78.542,0.0146439997479319,0.0045219999738037,24.49276351928711,28.886,0.999758005142212,192.28363037109372,28.152,70.1575,0.353065013885498,409.0296936035156,153.70362854003906,0.6130980253219604,0.7818740010261536,0.313874,1.920070052146912,1.0002449750900269,345.97235107421875,7.999999979801942e-06,56.53745651245117,2.9693,18.9218,0.2078240066766739,6.485926151275635,0.8434489965438843,0.1543799936771392,0.385,1.1381640434265137,31.11733627319336,5.462737083435059,24.323774337768555,3.229835033416748,2.2696869373321533,171.69879150390625,1.0004,174.53736877441406,1.0004229545593262,9.302172660827637,1.55,3284.21,49199.60546875,0.1332409977912902,3.448394060134888,0.999094009399414,183.568,14.145574569702148,0.8088529706001282,49324.0,2.4553,1.43995201587677,232.82537841796875,1.667739987373352,0.9999,3.7283549308776855,15.05905532836914,1.9291390180587769,50.3159,1.0004,1.000430941581726,0.090286,0.4929740130901336,454.9363098144531,0.3540489971637726,73.14984893798828,0.021196000277996,3813.081787109375,22.424718856811523,39.04
2021-08-21,5.835687160491943,1.072862982749939,76.80278778076172,27.84,1787.724609375,0.2428400069475174,675.4,7.513608932495117,149.12527465820312,22.963003158569336,64.59246826171875,9.730572700500488,1.21663,7.263608932495117,73.23334503173828,203.93829345703125,6.1616,13.075332641601562,287.914,8.299999899463728e-05,23.234254837036133,11.835686683654783,3.075368881225586,0.1068900004029274,7.512735843658447,74.09,0.0143809998407959,0.0043750000186264,24.879987716674805,28.235,0.993569016456604,186.7989654541016,27.879,67.5008,0.3516539931297302,400.1338806152344,155.74986267089844,0.6610260009765625,0.7799389958381653,0.298471,1.8521180152893064,1.0000059604644775,328.6255187988281,7.999999979801942e-06,55.36449432373047,3.0006,22.0634,0.2052900046110153,6.164277076721191,0.8740559816360474,0.1550160050392151,0.37162,1.147097945213318,28.24313735961914,5.35167121887207,23.630931854248047,3.1268410682678223,2.221995115280152,167.91053771972656,1.0006,178.9460906982422,0.9997659921646118,11.221009254455566,1.584,3223.96,48924.1875,0.1280820071697235,3.362304925918579,0.9967380166053772,179.698,13.640548706054688,0.838113009929657,48875.8,2.436,1.4504859447479248,237.39930725097656,1.8349289894104004,0.9991,3.684284925460816,14.557971000671388,1.888566017150879,51.2651,1.0001,0.9997940063476562,0.087986,0.5712739825248718,448.9202575683594,0.381751000881195,78.19670104980469,0.0204860009253025,3870.402099609375,21.35015869140625,43.8
2021-08-22,6.1674909591674805,1.1698379516601562,77.16268157958984,27.98,1783.3052978515625,0.2415989935398101,672.39,8.491898536682129,147.98342895507812,23.73130989074707,64.81656646728516,9.611164093017578,1.22574,7.351468086242676,71.71373748779297,204.76475524902344,5.4516,13.536938667297363,306.195,8.299999899463728e-05,23.110055923461918,12.34834098815918,3.2278079986572266,0.1096509993076324,7.564538955688477,73.076,0.0144339995458722,0.0043509998358786,26.03426742553711,28.409,0.9986870288848876,183.3192138671875,27.677,67.3749,0.5471280217170715,401.5576477050781,160.0013885498047,0.6580740213394165,0.8664510250091553,0.308248,1.8395520448684688,1.0001840591430664,331.3994445800781,7.999999979801942e-06,55.656028747558594,2.9684,21.8374,0.2048690021038055,5.506762981414795,0.8842089772224426,0.1559009999036789,0.37268,1.1581649780273438,28.82169342041016,5.425119876861572,23.530961990356445,3.133059024810791,2.450093984603882,165.88673400878906,1.0006,176.8872833251953,0.9999600052833556,10.585580825805664,1.624,3238.7,49245.6953125,0.1282909959554672,3.389451026916504,0.9985269904136658,185.929,13.57080364227295,0.9414929747581482,49254.5,2.7068,1.4527959823608398,255.0361785888672,1.847445011138916,0.9993,3.802002906799317,14.395621299743652,1.9281649589538572,50.2502,0.9992,1.0001970529556274,0.087953,0.5562949776649475,449.0534973144531,0.3779419958591461,77.2397689819336,0.0256919991225004,3813.729248046875,21.35169219970703,43.55
2021-08-23,5.912349224090576,1.161463975906372,77.3932876586914,28.55,1807.3992919921875,0.2607550024986267,678.7,8.715907096862793,149.1852569580078,26.31499671936035,65.6824951171875,9.614567756652832,1.24617,7.839949131011963,72.1965103149414,231.10617065429688,5.5,13.6419677734375,318.494,7.999999797903001e-05,23.96025848388672,13.735437393188477,3.1390609741210938,0.1152219995856285,7.96991491317749,75.544,0.0146159995347261,0.0044880001805722,26.015485763549805,28.775,0.9980310201644896,181.96104431152344,27.905,68.2754,0.5075089931488037,408.3938903808594,165.1527099609375,0.6770340204238892,0.8949000239372253,0.312856,1.8301910161972048,1.000568985939026,328.6555480957031,7.999999979801942e-06,60.95333480834961,2.9893,21.8304,0.2137230038642883,5.892319202423096,0.9262009859085084,0.1586360037326812,0.37901,1.1593250036239624,30.843833923339844,5.594164848327637,25.22518348693848,3.1563560962677,2.366067886352539,168.2239227294922,1.0003,176.3240966796875,1.0004910230636597,11.458985328674316,1.623,3319.49,49529.24609375,0.1315959990024566,3.409373998641968,0.9989879727363586,187.013,13.842527389526367,0.925616979598999,49539.7,2.9153,1.5030180215835571,270.222900390625,2.165822982788086,0.9998,4.31429386138916,14.718384742736816,1.9761359691619875,50.7133,1.0005,1.0003830194473269,0.089922,0.5514050126075745,499.8905944824219,0.4072799980640411,79.98380279541016,0.0271600000560283,3876.7763671875,21.925336837768555,46.46
2021-08-24,5.496082782745361,1.059201955795288,69.8720703125,25.76,1803.46142578125,0.253262996673584,637.06,7.878377914428711,137.34779357910156,22.80251884460449,59.29424285888672,9.391551971435549,1.13632,7.063209056854248,67.05445861816406,270.8159484863281,5.0539,12.228840827941896,308.286,7.200000254670158e-05,22.1064567565918,12.674259185791016,3.02225399017334,0.1074379980564117,6.800934791564941,70.874,0.013872000388801,0.0041760001331567,23.699445724487305,26.634,0.996685028076172,205.76564025878903,25.116,62.9,0.4576970040798187,378.1929626464844,155.48672485351562,0.6139529943466187,0.8213559985160828,0.284593,1.683424949645996,1.0001749992370603,296.04010009765625,7.000000096013537e-06,55.548709869384766,2.8916,19.5993,0.1994819939136505,5.614002227783203,0.8518819808959961,0.1531700044870376,0.35068,1.037632942199707,27.932382583618164,5.060614109039307,23.660484313964844,2.894049882888794,2.098795890808105,160.3913116455078,1.0003,165.25003051757812,1.0002809762954712,10.368490219116213,1.474,3173.26,47805.546875,0.1213859990239143,3.0705831050872803,0.9745740294456482,173.6,12.672188758850098,0.9003340005874634,47714.7,2.7242,1.41710102558136,248.4403839111328,1.8912509679794312,0.9998,3.956708908081055,13.81033706665039,1.8856480121612549,47.5369,1.0009,1.000203013420105,0.084638,0.4813820123672485,471.595458984375,0.3677279949188232,74.42459869384766,0.0275129992514848,3632.998046875,20.956336975097656,55.61
2021-08-25,5.676107883453369,1.0803329944610596,72.52127838134766,26.54,1797.6529541015625,0.25763601064682,650.69,8.092981338500977,138.69032287597656,23.26194190979004,62.04766082763672,9.355584144592283,1.17436,7.200016975402832,68.90507507324219,342.62322998046875,5.5911,12.397512435913086,314.066,7.999999797903001e-05,22.539661407470703,13.728739738464355,3.0918169021606445,0.1126490011811256,6.6557698249816895,72.003,0.0139790000393986,0.0042670001275837,24.273393630981445,27.049,0.9984409809112548,194.3806304931641,25.981,63.7728,0.4636889994144439,383.6163330078125,163.5309600830078,0.7398020029067993,0.8613579869270325,0.286787,1.745947003364563,1.000080943107605,302.9480285644531,7.999999979801942e-06,56.34123611450195,2.9573,20.0376,0.2082339972257614,6.081715106964111,0.954014003276825,0.1576540023088455,0.35898,1.0630799531936646,26.87211799621582,5.204841136932373,25.96553611755371,2.942883014678955,2.193470001220703,164.6107635498047,1.0002,178.07632446289062,0.9997569918632508,10.427923202514648,1.527,3228.15,49020.3046875,0.1272860020399093,3.171854019165039,0.9883549809455872,177.839,12.932571411132812,0.9477599859237672,48994.5,2.7402,1.4816080331802368,264.0304870605469,2.0570220947265625,0.9997,5.04097318649292,14.081329345703123,1.9204260110855105,49.5964,0.9999,1.0001180171966553,0.086884,0.4963459968566894,502.7862548828125,0.3870790004730224,76.39356231689453,0.0290699992328882,3695.25146484375,21.408132553100582,46.22
